index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
11,Emerson*,10/12/2018,625.0,4.2,41.0,46.0,Nevada,governor,2018,D,governor,
12,NY Times/Siena,10/10/2018,642.0,4.0,45.0,46.0,Nevada,governor,2018,D,governor,
13,NBC News/Marist,10/3/2018,574.0,5.5,45.0,46.0,Nevada,governor,2018,D,governor,
14,CNN*,9/29/2018,693.0,4.6,45.0,41.0,Nevada,governor,2018,D,governor,
15,Gravis,9/12/2018,700.0,3.7,50.0,38.0,Nevada,governor,2018,D,governor,
16,Suffolk*,9/10/2018,500.0,4.4,37.0,35.0,Nevada,governor,2018,D,governor,
17,Suffolk*,7/29/2018,500.0,4.4,41.0,42.0,Nevada,governor,2018,D,governor,
18,Gravis,6/26/2018,630.0,3.9,41.0,43.0,Nevada,governor,2018,D,governor,
19,Nevada Independent/Mellman,4/19/2018,600.0,4.0,43.0,37.0,Nevada,governor,2018,D,governor,
1,UNH*,11/4/2018,630.0,3.9,49.0,49.0,New Hampshire,governor,2018,R,governor,
2,Emerson,10/29/2018,441.0,4.9,43.0,51.0,New Hampshire,governor,2018,R,governor,
4,UNH*,11/4/2018,630.0,3.9,49.0,49.0,New Hampshire,governor,2018,R,governor,
5,Emerson,10/29/2018,441.0,4.9,43.0,51.0,New Hampshire,governor,2018,R,governor,
6,UNH*,10/18/2018,499.0,4.4,39.0,50.0,New Hampshire,governor,2018,R,governor,
7,Emerson*,10/12/2018,157.0,8.1,35.0,51.0,New Hampshire,governor,2018,R,governor,
8,UNH,8/19/2018,389.0,5.0,32.0,48.0,New Hampshire,governor,2018,R,governor,
9,Suffolk*,4/30/2018,800.0,3.5,27.0,48.0,New Hampshire,governor,2018,R,governor,
10,UNH*,4/22/2018,379.0,5.0,24.0,51.0,New Hampshire,governor,2018,R,governor,
1,Albuquerque Journal,11/1/2018,993.0,3.1,53.0,43.0,New Mexico,governor,2018,D,governor,
2,KOB-TV,10/29/2018,1200.0,2.8,51.0,46.0,New Mexico,governor,2018,D,governor,
3,Emerson,10/26/2018,936.0,3.4,53.0,44.0,New Mexico,governor,2018,D,governor,
5,Albuquerque Journal,11/1/2018,993.0,3.1,53.0,43.0,New Mexico,governor,2018,D,governor,
6,KOB-TV,10/29/2018,1200.0,2.8,51.0,46.0,New Mexico,governor,2018,D,governor,
8,Albuquerque Journal,9/13/2018,966.0,3.1,50.0,43.0,New Mexico,governor,2018,D,governor,
9,Emerson,8/18/2018,500.0,4.6,42.0,40.0,New Mexico,governor,2018,D,governor,
10,KOB-TV/SurveyUSA,6/23/2018,535.0,5.0,51.0,38.0,New Mexico,governor,2018,D,governor,
1,Siena*,11/1/2018,641.0,3.9,49.0,36.0,New York,governor,2018,D,governor,
2,Quinnipiac,10/16/2018,852.0,4.4,58.0,35.0,New York,governor,2018,D,governor,
4,Siena*,11/1/2018,641.0,3.9,49.0,36.0,New York,governor,2018,D,governor,
5,Quinnipiac,10/16/2018,852.0,4.4,58.0,35.0,New York,governor,2018,D,governor,
6,Siena,9/27/2018,701.0,3.9,56.0,38.0,New York,governor,2018,D,governor,
7,Quinnipiac,7/16/2018,934.0,4.1,57.0,31.0,New York,governor,2018,D,governor,
8,Siena,6/7/2018,745.0,3.7,56.0,37.0,New York,governor,2018,D,governor,
9,Quinnipiac,5/1/2018,1076.0,3.7,57.0,26.0,New York,governor,2018,D,governor,
10,Siena,4/12/2018,692.0,4.3,57.0,31.0,New York,governor,2018,D,governor,
11,Siena,3/16/2018,772.0,4.0,57.0,29.0,New York,governor,2018,D,governor,
2,Gravis,10/30/2018,789.0,3.5,48.0,43.0,Ohio,governor,2018,R,governor,
3,Emerson,10/28/2018,566.0,4.3,49.0,46.0,Ohio,governor,2018,R,governor,
4,Suffolk*,10/8/2018,500.0,4.4,46.0,40.0,Ohio,governor,2018,R,governor,
5,NBC News/Marist,9/20/2018,564.0,5.0,47.0,47.0,Ohio,governor,2018,R,governor,
6,NBC News/Marist,6/21/2018,778.0,4.4,42.0,46.0,Ohio,governor,2018,R,governor,
7,Quinnipiac,6/12/2018,1082.0,3.7,42.0,40.0,Ohio,governor,2018,R,governor,
8,Suffolk,6/11/2018,500.0,4.4,43.0,36.0,Ohio,governor,2018,R,governor,
9,WOIO-TV/SurveyUSA,3/20/2018,1408.0,3.5,39.0,47.0,Ohio,governor,2018,R,governor,
1,Sooner Poll*,11/3/2018,338.0,5.3,44.0,47.0,Oklahoma,governor,2018,R,governor,
2,Magellan (R)*,10/23/2018,500.0,4.4,44.0,51.0,Oklahoma,governor,2018,R,governor,
3,Cole Hargrave Snodgrass u0026amp; Associates*,9/29/2018,500.0,4.3,40.0,46.0,Oklahoma,governor,2018,R,governor,
5,Sooner Poll*,11/3/2018,338.0,5.3,44.0,47.0,Oklahoma,governor,2018,R,governor,
6,Sooner Poll*,10/25/2018,447.0,4.6,42.0,46.0,Oklahoma,governor,2018,R,governor,
7,Magellan (R)*,10/23/2018,500.0,4.4,44.0,51.0,Oklahoma,governor,2018,R,governor,
9,Sooner Poll*,9/10/2018,407.0,4.9,44.0,47.0,Oklahoma,governor,2018,R,governor,
10,Sooner Poll,7/20/2018,404.0,4.9,40.0,39.0,Oklahoma,governor,2018,R,governor,
11,Sooner Poll,5/23/2018,622.0,3.9,32.0,25.0,Oklahoma,governor,2018,R,governor,
1,Hoffman Research (R)*,10/30/2018,694.0,3.7,45.0,42.0,Oregon,governor,2018,D,governor,
2,Emerson,10/28/2018,747.0,3.7,47.0,42.0,Oregon,governor,2018,D,governor,
3,OPB/DHM Research*,10/11/2018,500.0,4.4,40.0,35.0,Oregon,governor,2018,D,governor,
5,Hoffman Research (R)*,10/30/2018,694.0,3.7,45.0,42.0,Oregon,governor,2018,D,governor,
6,Emerson,10/28/2018,747.0,3.7,47.0,42.0,Oregon,governor,2018,D,governor,
8,The Oregonian*,10/7/2018,356.0,5.0,49.0,45.0,Oregon,governor,2018,D,governor,
9,Clout Research (R),9/23/2018,679.0,3.8,42.0,41.0,Oregon,governor,2018,D,governor,
10,Hoffman Research (R)*,9/13/2018,680.0,3.8,46.0,36.0,Oregon,governor,2018,D,governor,
11,Clout Research (R),7/31/2018,559.0,4.1,42.0,43.0,Oregon,governor,2018,D,governor,
12,Gravis,7/17/2018,770.0,3.5,45.0,45.0,Oregon,governor,2018,D,governor,
13,OPB/DHM Research,1/31/2018,604.0,4.0,46.0,29.0,Oregon,governor,2018,D,governor,
1,Morning Call,11/1/2018,421.0,5.5,58.0,37.0,Pennsylvania,governor,2018,D,governor,
2,Franklin u0026amp; Marshall*,10/28/2018,214.0,9.5,59.0,33.0,Pennsylvania,governor,2018,D,governor,
3,Rasmussen Reports,9/13/2018,800.0,3.5,52.0,40.0,Pennsylvania,governor,2018,D,governor,
5,Morning Call,11/1/2018,421.0,5.5,58.0,37.0,Pennsylvania,governor,2018,D,governor,
6,Franklin u0026amp; Marshall*,10/28/2018,214.0,9.5,59.0,33.0,Pennsylvania,governor,2018,D,governor,
7,Franklin u0026amp; Marshall*,9/23/2018,204.0,,52.0,30.0,Pennsylvania,governor,2018,D,governor,
8,Morning Call*,9/19/2018,404.0,5.5,55.0,36.0,Pennsylvania,governor,2018,D,governor,
10,Franklin u0026amp; Marshall*,8/26/2018,222.0,6.9,52.0,35.0,Pennsylvania,governor,2018,D,governor,
11,NBC News/Marist,8/16/2018,713.0,4.2,54.0,40.0,Pennsylvania,governor,2018,D,governor,
12,Suffolk,6/25/2018,500.0,4.4,49.0,36.0,Pennsylvania,governor,2018,D,governor,
13,Franklin u0026amp; Marshall,6/10/2018,472.0,6.5,48.0,29.0,Pennsylvania,governor,2018,D,governor,
14,Morning Call,4/12/2018,414.0,5.5,47.0,31.0,Pennsylvania,governor,2018,D,governor,
15,Franklin u0026amp; Marshall,3/26/2018,137.0,8.2,38.0,21.0,Pennsylvania,governor,2018,D,governor,
2,WPRI/Roger Williams*,10/24/2018,416.0,4.8,45.0,34.0,Rhode Island,governor,2018,D,governor,
3,UNH*,10/6/2018,503.0,4.4,48.0,34.0,Rhode Island,governor,2018,D,governor,
4,WPRI/Roger Williams*,9/17/2018,420.0,4.8,43.0,36.0,Rhode Island,governor,2018,D,governor,
5,WPRI/Roger Williams*,7/31/2018,407.0,4.8,39.0,37.0,Rhode Island,governor,2018,D,governor,
6,WPRI/Roger Williams*,2/28/2018,419.0,4.8,38.0,36.0,Rhode Island,governor,2018,D,governor,
0,Trafalgar Group (R),10/31/2018,3792.0,1.6,39.0,54.0,South Carolina,governor,2018,R,governor,
1,Trafalgar Group (R),10/14/2018,4830.0,1.6,32.0,56.0,South Carolina,governor,2018,R,governor,
2,Trafalgar Group (R),10/2/2018,2692.0,1.9,37.0,51.0,South Carolina,governor,2018,R,governor,
3,Trafalgar Group (R),,3792.0,1.6,39.0,54.0,South Carolina,governor,2018,R,governor,
1,Emerson,11/4/2018,514.0,4.5,47.0,48.0,South Dakota,governor,2018,R,governor,
2,KELO/Mason-Dixon*,10/31/2018,500.0,4.5,44.0,47.0,South Dakota,governor,2018,R,governor,
4,Emerson,11/4/2018,514.0,4.5,47.0,48.0,South Dakota,governor,2018,R,governor,
5,KELO/Mason-Dixon*,10/31/2018,500.0,4.5,44.0,47.0,South Dakota,governor,2018,R,governor,
6,KELO/Mason-Dixon*,10/22/2018,500.0,4.5,45.0,45.0,South Dakota,governor,2018,R,governor,
1,Emerson,10/30/2018,632.0,4.0,41.0,54.0,Tennessee,governor,2018,R,governor,
2,FOX News,10/29/2018,718.0,3.5,37.0,54.0,Tennessee,governor,2018,R,governor,
3,CNN,10/29/2018,764.0,4.3,42.0,52.0,Tennessee,governor,2018,R,governor,
4,East Tennessee State University,10/29/2018,495.0,4.4,36.0,48.0,Tennessee,governor,2018,R,governor,
5,NBC News/Marist,10/27/2018,471.0,5.7,40.0,57.0,Tennessee,governor,2018,R,governor,
7,Emerson,10/30/2018,632.0,4.0,41.0,54.0,Tennessee,governor,2018,R,governor,
8,FOX News,10/29/2018,718.0,3.5,37.0,54.0,Tennessee,governor,2018,R,governor,
12,Vanderbilt University,10/13/2018,800.0,4.9,37.0,48.0,Tennessee,governor,2018,R,governor,
13,NY Times/Siena,10/11/2018,642.0,4.2,33.0,59.0,Tennessee,governor,2018,R,governor,
14,FOX News,10/2/2018,666.0,3.5,36.0,53.0,Tennessee,governor,2018,R,governor,
15,CNN,9/15/2018,723.0,4.3,43.0,52.0,Tennessee,governor,2018,R,governor,
16,FOX News,9/11/2018,686.0,3.5,35.0,55.0,Tennessee,governor,2018,R,governor,
17,NBC News/Marist,8/28/2018,538.0,5.1,40.0,53.0,Tennessee,governor,2018,R,governor,
18,Gravis,8/11/2018,620.0,3.9,40.0,51.0,Tennessee,governor,2018,R,governor,
1,Emerson,10/30/2018,781.0,3.7,43.0,51.0,Texas,governor,2018,R,governor,
2,CBS 11/Dixie Strategies,10/26/2018,588.0,4.0,33.0,59.0,Texas,governor,2018,R,governor,
3,Quinnipiac,10/28/2018,1078.0,3.5,40.0,54.0,Texas,governor,2018,R,governor,
4,UT/Texas Tribune*,10/21/2018,927.0,3.2,37.0,56.0,Texas,governor,2018,R,governor,
6,Emerson,10/30/2018,781.0,3.7,43.0,51.0,Texas,governor,2018,R,governor,
7,CBS 11/Dixie Strategies,10/26/2018,588.0,4.0,33.0,59.0,Texas,governor,2018,R,governor,
10,CNN,10/13/2018,716.0,4.5,39.0,57.0,Texas,governor,2018,R,governor,
11,NY Times/Siena,10/11/2018,800.0,3.6,35.0,57.0,Texas,governor,2018,R,governor,
12,Quinnipiac,10/9/2018,730.0,4.4,38.0,58.0,Texas,governor,2018,R,governor,
13,Emerson*,10/5/2018,500.0,4.5,33.0,53.0,Texas,governor,2018,R,governor,
14,Quinnipiac,9/17/2018,807.0,4.1,39.0,58.0,Texas,governor,2018,R,governor,
15,CBS 11/Dixie Strategies,9/7/2018,519.0,4.3,34.0,53.0,Texas,governor,2018,R,governor,
16,Emerson,8/25/2018,550.0,4.4,28.0,48.0,Texas,governor,2018,R,governor,
17,NBC News/Marist,8/16/2018,759.0,3.8,37.0,56.0,Texas,governor,2018,R,governor,
18,Quinnipiac,7/31/2018,1138.0,3.5,38.0,51.0,Texas,governor,2018,R,governor,
19,Texas Lyceum*,7/26/2018,441.0,4.7,31.0,47.0,Texas,governor,2018,R,governor,
20,Gravis,7/7/2018,602.0,4.0,41.0,51.0,Texas,governor,2018,R,governor,
21,UT/Texas Tribune*,6/17/2018,1200.0,2.8,32.0,44.0,Texas,governor,2018,R,governor,
22,Quinnipiac,5/29/2018,961.0,3.8,34.0,53.0,Texas,governor,2018,R,governor,
23,JMC Analytics,5/21/2018,575.0,4.1,36.0,48.0,Texas,governor,2018,R,governor,
24,Quinnipiac,4/17/2018,1029.0,3.6,40.0,49.0,Texas,governor,2018,R,governor,
0,Gravis,11/1/2018,885.0,3.3,39.0,49.0,Vermont,governor,2018,R,governor,
1,Vermont Public Radio*,10/14/2018,495.0,4.4,28.0,42.0,Vermont,governor,2018,R,governor,
2,Gravis,,885.0,3.3,39.0,49.0,Vermont,governor,2018,R,governor,
2,Marquette*,10/28/2018,1154.0,3.2,47.0,47.0,Wisconsin,governor,2018,D,governor,
3,Marquette,10/7/2018,799.0,3.9,46.0,47.0,Wisconsin,governor,2018,D,governor,
4,NBC News/Marist,10/3/2018,571.0,4.8,50.0,42.0,Wisconsin,governor,2018,D,governor,
5,Marquette,9/16/2018,614.0,4.4,49.0,44.0,Wisconsin,governor,2018,D,governor,
6,Suffolk*,8/24/2018,500.0,4.4,46.0,44.0,Wisconsin,governor,2018,D,governor,
7,Marquette,8/19/2018,601.0,4.5,46.0,46.0,Wisconsin,governor,2018,D,governor,
0,Moore Info. (R)*,10/6/2016,500.0,4.0,9.0,49.0,Alaska,senate,2016,NA or ongoing,senate,
1,NBC/WSJ/Marist,11/1/2016,719.0,3.7,39.0,55.0,Arizona,senate,2016,R,senate,
2,CNN/ORC,11/1/2016,769.0,3.5,41.0,54.0,Arizona,senate,2016,R,senate,
3,Emerson,10/31/2016,700.0,3.6,40.0,46.0,Arizona,senate,2016,R,senate,
4,CBS News/YouGov,10/28/2016,994.0,4.3,38.0,43.0,Arizona,senate,2016,R,senate,
6,NBC/WSJ/Marist,11/1/2016,719.0,3.7,39.0,55.0,Arizona,senate,2016,R,senate,
7,CNN/ORC,11/1/2016,769.0,3.5,41.0,54.0,Arizona,senate,2016,R,senate,
10,Monmouth*,10/24/2016,401.0,4.9,40.0,50.0,Arizona,senate,2016,R,senate,
11,Emerson,10/4/2016,600.0,3.9,36.0,52.0,Arizona,senate,2016,R,senate,
12,NBC/WSJ/Marist,9/8/2016,649.0,3.8,38.0,57.0,Arizona,senate,2016,R,senate,
13,CNN/ORC,8/23/2016,809.0,3.5,39.0,52.0,Arizona,senate,2016,R,senate,
14,Behavior Research Center,6/19/2016,448.0,4.7,31.0,40.0,Arizona,senate,2016,R,senate,
15,PPP (D)*,6/23/2016,691.0,3.7,40.0,42.0,Arizona,senate,2016,R,senate,
16,PPP (D),5/15/2016,896.0,3.3,36.0,42.0,Arizona,senate,2016,R,senate,
17,Behavior Research Center,4/11/2016,564.0,4.2,42.0,42.0,Arizona,senate,2016,R,senate,
18,Merrill Poll,3/11/2016,701.0,3.7,40.0,41.0,Arizona,senate,2016,R,senate,
19,Behavior Research Center,1/17/2016,590.0,4.1,37.0,38.0,Arizona,senate,2016,R,senate,
20,Gravis Marketing,8/16/2015,1433.0,2.6,35.0,48.0,Arizona,senate,2016,R,senate,
21,PPP (D),5/3/2015,600.0,4.0,36.0,42.0,Arizona,senate,2016,R,senate,
2,Talk Business/Hendrix College*,10/21/2016,463.0,4.6,34.0,52.0,Arkansas,senate,2016,R,senate,
3,Emerson,9/13/2016,600.0,3.9,30.0,44.0,Arkansas,senate,2016,R,senate,
1,KABC/SurveyUSA,10/31/2016,747.0,3.6,47.0,,California,senate,2016,NA or ongoing,senate,
2,Field,10/31/2016,1498.0,,47.0,,California,senate,2016,NA or ongoing,senate,
3,LA Times/USC,10/30/2016,697.0,3.7,48.0,,California,senate,2016,NA or ongoing,senate,
4,PPIC,10/23/2016,1024.0,4.3,42.0,,California,senate,2016,NA or ongoing,senate,
6,KABC/SurveyUSA,10/31/2016,747.0,3.6,47.0,,California,senate,2016,NA or ongoing,senate,
7,Field,10/31/2016,1498.0,,47.0,,California,senate,2016,NA or ongoing,senate,
10,KABC/SurveyUSA,10/15/2016,725.0,3.7,45.0,,California,senate,2016,NA or ongoing,senate,
11,KABC/SurveyUSA,9/28/2016,732.0,3.6,40.0,,California,senate,2016,NA or ongoing,senate,
12,PPIC,9/18/2016,1055.0,4.5,32.0,,California,senate,2016,NA or ongoing,senate,
13,Field,9/13/2016,1426.0,,42.0,,California,senate,2016,NA or ongoing,senate,
14,KABC/SurveyUSA,9/11/2016,678.0,3.8,44.0,,California,senate,2016,NA or ongoing,senate,
15,PPIC,7/19/2016,1056.0,4.3,38.0,,California,senate,2016,NA or ongoing,senate,
16,Field,7/2/2016,956.0,3.2,39.0,,California,senate,2016,NA or ongoing,senate,
1,PPP (D)*,11/4/2016,704.0,3.7,50.0,40.0,Colorado,senate,2016,D,senate,
2,Keating (D),11/3/2016,605.0,4.0,49.0,38.0,Colorado,senate,2016,D,senate,
3,Gravis,11/2/2016,1125.0,2.9,47.0,44.0,Colorado,senate,2016,D,senate,
4,University of Denver,10/31/2016,550.0,4.2,48.0,40.0,Colorado,senate,2016,D,senate,
5,Emerson,10/31/2016,750.0,3.5,47.0,42.0,Colorado,senate,2016,D,senate,
7,PPP (D)*,11/4/2016,704.0,3.7,50.0,40.0,Colorado,senate,2016,D,senate,
8,Keating (D),11/3/2016,605.0,4.0,49.0,38.0,Colorado,senate,2016,D,senate,
12,CBS News/YouGov,10/28/2016,997.0,4.1,46.0,41.0,Colorado,senate,2016,D,senate,
13,Gravis,10/13/2016,1226.0,2.8,48.0,38.0,Colorado,senate,2016,D,senate,
14,Quinnipiac,10/16/2016,685.0,3.7,56.0,38.0,Colorado,senate,2016,D,senate,
15,Magellan Strategies (R)*,10/13/2016,500.0,4.4,47.0,32.0,Colorado,senate,2016,D,senate,
16,Gravis,10/4/2016,1246.0,2.8,47.0,39.0,Colorado,senate,2016,D,senate,
17,Monmouth*,10/2/2016,400.0,4.9,53.0,35.0,Colorado,senate,2016,D,senate,
18,Gravis,9/23/2016,799.0,3.5,43.0,45.0,Colorado,senate,2016,D,senate,
19,CNN/ORC,9/25/2016,784.0,3.5,53.0,43.0,Colorado,senate,2016,D,senate,
20,Quinnipiac,9/21/2016,644.0,3.9,52.0,43.0,Colorado,senate,2016,D,senate,
21,Rocky Mountain PBS,9/18/2016,350.0,6.3,45.0,32.0,Colorado,senate,2016,D,senate,
22,Emerson,9/13/2016,600.0,3.9,46.0,39.0,Colorado,senate,2016,D,senate,
23,Quinnipiac,8/16/2016,830.0,3.4,54.0,38.0,Colorado,senate,2016,D,senate,
24,NBC/WSJ/Marist,8/10/2016,899.0,3.3,53.0,38.0,Colorado,senate,2016,D,senate,
25,NBC/WSJ/Marist,7/11/2016,794.0,3.5,53.0,38.0,Colorado,senate,2016,D,senate,
26,FOX News,7/12/2016,600.0,4.0,51.0,36.0,Colorado,senate,2016,D,senate,
27,Monmouth*,7/12/2016,404.0,4.9,48.0,35.0,Colorado,senate,2016,D,senate,
28,Harper (R),7/9/2016,500.0,4.4,46.0,40.0,Colorado,senate,2016,D,senate,
0,Emerson,9/5/2016,1000.0,3.0,54.0,33.0,Connecticut,senate,2016,D,senate,
1,Quinnipiac,6/5/2016,1330.0,2.7,60.0,30.0,Connecticut,senate,2016,D,senate,
2,Emerson,,1000.0,3.0,54.0,33.0,Connecticut,senate,2016,D,senate,
1,Quinnipiac,11/6/2016,884.0,3.3,43.0,50.0,Florida,senate,2016,R,senate,
2,CBS News/YouGov,11/4/2016,1188.0,3.6,44.0,47.0,Florida,senate,2016,R,senate,
3,FOX 13/Opinion Savvy,11/2/2016,603.0,4.0,46.0,50.0,Florida,senate,2016,R,senate,
4,Gravis,11/2/2016,1220.0,2.8,46.0,47.0,Florida,senate,2016,R,senate,
6,Quinnipiac,11/6/2016,884.0,3.3,43.0,50.0,Florida,senate,2016,R,senate,
7,CBS News/YouGov,11/4/2016,1188.0,3.6,44.0,47.0,Florida,senate,2016,R,senate,
10,Quinnipiac,11/1/2016,626.0,3.9,44.0,50.0,Florida,senate,2016,R,senate,
11,CNN/ORC,11/1/2016,773.0,3.5,48.0,49.0,Florida,senate,2016,R,senate,
12,Emerson,10/27/2016,500.0,4.3,47.0,49.0,Florida,senate,2016,R,senate,
13,NY Times/Siena,10/27/2016,814.0,3.4,42.0,51.0,Florida,senate,2016,R,senate,
14,NBC/WSJ/Marist,10/26/2016,779.0,3.5,43.0,51.0,Florida,senate,2016,R,senate,
15,Gravis,10/26/2016,1301.0,2.7,46.0,46.0,Florida,senate,2016,R,senate,
16,Dixie Strategies,10/26/2016,698.0,3.7,43.0,49.0,Florida,senate,2016,R,senate,
17,Bloomberg,10/24/2016,953.0,3.2,41.0,51.0,Florida,senate,2016,R,senate,
18,Florida Atlantic University,10/23/2016,500.0,4.3,42.0,46.0,Florida,senate,2016,R,senate,
19,Univ. of North Florida,10/25/2016,819.0,3.4,43.0,49.0,Florida,senate,2016,R,senate,
20,Bay News 9/SurveyUSA,10/24/2016,1251.0,2.3,41.0,45.0,Florida,senate,2016,R,senate,
21,CBS News/YouGov,10/21/2016,1042.0,3.6,42.0,44.0,Florida,senate,2016,R,senate,
22,FOX 13/Opinion Savvy,10/20/2016,538.0,4.2,46.0,46.0,Florida,senate,2016,R,senate,
23,Quinnipiac,10/16/2016,660.0,3.8,47.0,49.0,Florida,senate,2016,R,senate,
24,PPP (D)*,10/13/2016,985.0,3.1,43.0,48.0,Florida,senate,2016,R,senate,
25,Gravis,10/13/2016,1799.0,2.3,36.0,44.0,Florida,senate,2016,R,senate,
26,Opinion Savvy,10/11/2016,533.0,4.2,44.0,48.0,Florida,senate,2016,R,senate,
27,NBC/WSJ/Marist,10/5/2016,700.0,3.7,46.0,48.0,Florida,senate,2016,R,senate,
28,Gravis,10/4/2016,821.0,3.4,40.0,44.0,Florida,senate,2016,R,senate,
29,Emerson,10/4/2016,600.0,3.9,39.0,47.0,Florida,senate,2016,R,senate,
30,Univ. of North Florida,10/4/2016,696.0,3.8,41.0,48.0,Florida,senate,2016,R,senate,
31,Quinnipiac,10/2/2016,545.0,4.2,44.0,48.0,Florida,senate,2016,R,senate,
32,FOX 13/Opinion Savvy,9/29/2016,619.0,4.0,43.0,47.0,Florida,senate,2016,R,senate,
33,Mason-Dixon*,9/29/2016,820.0,3.5,40.0,47.0,Florida,senate,2016,R,senate,
34,Suffolk*,9/21/2016,500.0,4.4,34.0,43.0,Florida,senate,2016,R,senate,
35,Monmouth,9/19/2016,400.0,4.9,45.0,47.0,Florida,senate,2016,R,senate,
36,FL Chamber,9/20/2016,617.0,4.0,42.0,46.0,Florida,senate,2016,R,senate,
37,NY Times/Siena,9/14/2016,867.0,3.3,42.0,48.0,Florida,senate,2016,R,senate,
38,CNN/ORC,9/12/2016,788.0,3.5,43.0,54.0,Florida,senate,2016,R,senate,
39,PPP (D)*,9/6/2016,744.0,3.6,37.0,40.0,Florida,senate,2016,R,senate,
40,JMC Analytics*,9/8/2016,781.0,3.5,38.0,43.0,Florida,senate,2016,R,senate,
41,Quinnipiac,9/7/2016,601.0,4.0,43.0,50.0,Florida,senate,2016,R,senate,
42,Florida Atlantic University,8/22/2016,1200.0,2.7,39.0,44.0,Florida,senate,2016,R,senate,
43,Monmouth,8/15/2016,402.0,4.9,43.0,48.0,Florida,senate,2016,R,senate,
44,FOX 13/Opinion Savvy,8/10/2016,622.0,4.0,43.0,45.0,Florida,senate,2016,R,senate,
45,NBC/WSJ/Marist,8/10/2016,862.0,3.3,43.0,49.0,Florida,senate,2016,R,senate,
46,Suffolk University,8/3/2016,500.0,4.4,33.0,46.0,Florida,senate,2016,R,senate,
47,Quinnipiac,8/7/2016,1056.0,3.0,45.0,48.0,Florida,senate,2016,R,senate,
48,NBC/WSJ/Marist,7/11/2016,871.0,3.3,44.0,47.0,Florida,senate,2016,R,senate,
49,Quinnipiac,7/11/2016,1015.0,3.1,37.0,50.0,Florida,senate,2016,R,senate,
50,JMC Analytics,7/10/2016,700.0,3.7,33.0,40.0,Florida,senate,2016,R,senate,
51,Bay News 9/SurveyUSA,6/27/2016,1678.0,2.4,43.0,43.0,Florida,senate,2016,R,senate,
52,Quinnipiac,6/19/2016,975.0,3.1,40.0,47.0,Florida,senate,2016,R,senate,
53,PPP (D),6/16/2016,508.0,4.4,42.0,41.0,Florida,senate,2016,R,senate,
54,PPP (D),6/5/2016,737.0,3.6,44.0,43.0,Florida,senate,2016,R,senate,
55,PPP (D),9/13/2016,814.0,3.4,40.0,46.0,Florida,senate,2016,R,senate,
56,PPP (D),3/22/2016,923.0,3.2,41.0,48.0,Florida,senate,2016,R,senate,
57,Mason-Dixon,3/5/2016,800.0,3.5,38.0,50.0,Florida,senate,2016,R,senate,
58,PPP (D),9/7/2015,818.0,3.4,41.0,46.0,Florida,senate,2016,R,senate,
1,Landmark/Rosetta Stone*,11/6/2016,1200.0,2.8,41.0,52.0,Georgia,senate,2016,R,senate,
2,Opinion Savvy*,11/3/2016,538.0,4.2,39.0,50.0,Georgia,senate,2016,R,senate,
3,NBC/WSJ/Marist*,11/1/2016,707.0,3.7,37.0,48.0,Georgia,senate,2016,R,senate,
4,Emerson,10/31/2016,650.0,3.8,40.0,48.0,Georgia,senate,2016,R,senate,
5,Quinnipiac,10/26/2016,707.0,3.7,40.0,54.0,Georgia,senate,2016,R,senate,
7,Landmark/Rosetta Stone*,11/6/2016,1200.0,2.8,41.0,52.0,Georgia,senate,2016,R,senate,
8,WSB-TV/Landmark*,11/3/2016,1000.0,3.1,40.0,50.0,Georgia,senate,2016,R,senate,
9,Opinion Savvy*,11/3/2016,538.0,4.2,39.0,50.0,Georgia,senate,2016,R,senate,
13,FOX 5/Opinion Savvy*,10/20/2016,570.0,4.1,42.0,51.0,Georgia,senate,2016,R,senate,
14,Landmark Communications*,10/12/2016,1400.0,2.7,37.0,50.0,Georgia,senate,2016,R,senate,
15,JMC Analytics*,9/22/2016,600.0,4.0,28.0,41.0,Georgia,senate,2016,R,senate,
16,Quinnipiac,9/21/2016,638.0,3.9,34.0,55.0,Georgia,senate,2016,R,senate,
17,Monmouth*,9/18/2016,401.0,4.9,34.0,50.0,Georgia,senate,2016,R,senate,
18,Emerson,9/13/2016,600.0,3.9,32.0,48.0,Georgia,senate,2016,R,senate,
19,FOX 5 Atlanta*,9/14/2016,568.0,4.1,34.0,47.0,Georgia,senate,2016,R,senate,
20,NBC/WSJ/Marist,9/8/2016,649.0,3.8,38.0,53.0,Georgia,senate,2016,R,senate,
21,JMC Analytics,8/7/2016,615.0,4.0,30.0,39.0,Georgia,senate,2016,R,senate,
22,Atlanta Journal-Constitution,8/4/2016,847.0,4.3,42.0,48.0,Georgia,senate,2016,R,senate,
23,WXIA-TV/SurveyUSA*,7/31/2016,570.0,4.2,39.0,48.0,Georgia,senate,2016,R,senate,
24,PPP (D),5/30/2016,724.0,3.6,35.0,47.0,Georgia,senate,2016,R,senate,
0,Emerson,10/23/2016,1023.0,3.0,24.0,57.0,Idaho,senate,2016,R,senate,
1,Emerson,,1023.0,3.0,24.0,57.0,Idaho,senate,2016,R,senate,
1,Emerson,10/30/2016,500.0,4.3,54.0,36.0,Illinois,senate,2016,D,senate,
2,Loras,10/27/2016,600.0,4.0,42.0,34.0,Illinois,senate,2016,D,senate,
